what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253724374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253724917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253725686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253731359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253732320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253735625
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486253737269
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1486253737278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253737281
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486253738938
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1486253739099
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1486253739106
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.7]', --device=1, --instance=0, --stop, --sidp=0x19090b8, --id=0x0, --timestamp=1486253230] return code: 8",1486253740261
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.7]', --device=1, --instance=0, --go, --sidp=0x19090b8, --id=0x0, --timestamp=1486253230, /afs/ualberta.ca/home/a/b/abradsha/good_capstone/SmartFoodTrackerDE2/software/Capstone-FIT/Capstone-FIT.elf] return code: 8",1486253745362
error,log,,,"Downloading ELF Process failed",1486253745372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486253745407
